Length (major axis),Width (minor axis),Thickness (depth),Area,Perimeter,Roundness,Solidity,Compactness,Aspect Ratio,Eccentricity,Extent,Convex hull(convex area),Type
259.7401733,168.5755615,,33761.5,776.3401814,0.637167478,0.979516936,1.420602359,1.54079376,0.760774649,0.78342035,34467.5,REGULAR
278.3419189,185.3191528,,39633.5,850.4823172,0.65135134,0.977603197,1.452306518,1.501959807,0.746133132,0.78616059,40541.5,REGULAR
282.9465027,187.3762817,,40752,824.5828233,0.648112482,0.988178809,1.327730024,1.510044388,0.749298691,0.776938916,41239.5,REGULAR
274.3112488,180.2794495,,37928.5,774.5411903,0.641783506,0.989370305,1.258674708,1.52158912,0.753709568,0.783387723,38336,REGULAR
277.7154236,183.4230042,,39251.5,825.5117538,0.647987125,0.986826061,1.381593879,1.514070849,0.75085149,0.781404284,39775.5,REGULAR
198.98172,,95.72467804,14950.5,515.6883795,0.480772341,0.981873707,1.415497508,,,0.74759976,15226.5,REGULAR
171.6540527,,84.38782501,11383,453.989895,0.49187951,0.975741471,1.44087323,,,0.743403866,11666,REGULAR
168.7892456,,82.08794403,10878.5,436.9188275,0.486171605,0.979868492,1.396441153,,,0.74858932,11102,REGULAR
197.3664093,,95.85811615,14891,513.4457383,0.486729313,0.979316695,1.408819581,,,0.744624462,15205.5,REGULAR
235.3544006,,117.156395,21520,606.9604574,0.494661078,0.987133323,1.362287168,,,0.780049297,21800.5,REGULAR
247.3209991,,116.0423737,22449.5,640.114785,0.467298952,0.985470029,1.452443275,,,0.727321324,22780.5,REGULAR
232.6338501,,116.6629486,21350,605.9310203,0.502298847,0.987580082,1.368480551,,,0.773887197,21618.5,REGULAR
232.2357178,,116.5874176,20673,591.6467482,0.488040197,0.988145882,1.3474467,,,0.797569444,20921,REGULAR
,204.1787872,122.8848114,19195,671.2691132,,0.937004222,1.868079475,,,0.683631313,20485.5,REGULAR
,190.2517548,115.8140259,16969,560.3574265,,0.957564472,1.472529997,,,0.733826328,17721,REGULAR
,190.8611908,115.3586121,16977.5,618.3990564,,0.938424122,1.792478823,,,0.692676459,18091.5,REGULAR
,167.2966309,99.01976013,12884.5,527.1442236,,0.948365965,1.716253634,,,0.723035915,13586,REGULAR
,176.9285889,113.8606186,15829,499.7300087,,0.986169086,1.255473401,,,0.734933606,16051,REGULAR
,171.0619659,109.6212921,14758,482.9015807,,0.986134777,1.257418611,,,0.73335321,14965.5,REGULAR
,173.3057251,109.5687714,14825.5,493.4873681,,0.978774675,1.307172395,,,0.724078144,15147,REGULAR
,172.0061646,109.1500549,14642.5,483.0020869,,0.981663985,1.267864721,,,0.72964421,14916,REGULAR
255.7224884,144.6835785,,28508,710.7005724,0.555058842,0.980077353,1.409927289,1.767460351,0.8245538,0.790527425,29087.5,REGULAR
259.39328,144.8740997,,28813.5,682.8010771,0.545241235,0.986425882,1.287604588,1.790473801,0.829496856,0.792581284,29210,REGULAR
263.2993469,146.2536011,,29356,692.7005715,0.539147299,0.985613322,1.30072159,1.800293087,0.831539843,0.792463017,29784.5,REGULAR
257.7795105,145.1970215,,28886.5,707.2863584,0.553488056,0.981232379,1.378116001,1.7753774,0.826279363,0.794589316,29439,REGULAR
304.5458374,171.0896301,,40046.5,809.3696185,0.549755203,0.986889609,1.301725363,1.780036798,0.8272825,0.790043205,40578.5,REGULAR
305.6856995,172.1743469,,40018,852.0975398,0.545274583,0.97988467,1.443821082,1.77544277,0.826293499,0.794070958,40839.5,REGULAR
308.2391052,169.924118,,39939.5,804.5411911,0.535226086,0.989201372,1.289686282,1.813980904,0.834324449,0.792513295,40375.5,REGULAR
302.979187,168.5007782,,39045.5,796.5411906,0.541571143,0.988331034,1.293110461,1.798087761,0.831084354,0.791997972,39506.5,REGULAR
279.5778809,,118.5303116,25657.5,694.114785,0.417944716,0.980341586,1.494302038,,,0.767292682,26172,REGULAR
281.6605225,,117.2580032,25917,728.0142807,0.415951683,0.975203191,1.627365873,,,0.766865901,26576,REGULAR
286.7102356,,122.7770004,27226,746.4995605,0.421703848,0.977068006,1.628791178,,,0.760651524,27865,REGULAR
287.6387329,,123.4821777,27462.5,721.0853466,0.422625264,0.981978438,1.506688268,,,0.75846498,27966.5,REGULAR
285.9364624,,119.0992737,26284,726.357426,0.409319559,0.970121985,1.597347622,,,0.773422787,27093.5,REGULAR
289.198761,,121.8494797,26877,778.29855,0.409164601,0.957089951,1.793501678,,,0.737386485,28082,REGULAR
293.0646667,,124.1677551,27746,800.8427061,0.411323553,0.9465102,1.839433971,,,0.780544068,29314,REGULAR
292.4919128,,126.1358871,27942.5,793.2274822,0.415860482,0.944817326,1.79192728,,,0.766471911,29574.5,REGULAR
,132.5693817,102.3878403,10610,415.1614687,,0.974020013,1.292732989,,,0.755698006,10893,REGULAR
,134.6060638,103.4191589,10903.5,406.4335464,,0.981413141,1.205600173,,,0.757977059,11110,REGULAR
,137.1254883,106.129364,11393,422.4751757,,0.978275803,1.246678383,,,0.748161282,11646,REGULAR
,138.12117,107.2618713,11650,420.4751768,,0.983288319,1.207660702,,,0.728853854,11848,REGULAR
,142.0912476,108.1786728,12154,433.3036025,,0.982458977,1.229293268,,,0.744867316,12371,REGULAR
,145.3326263,113.747612,13082.5,482.031525,,0.972640422,1.413351802,,,0.750444559,13450.5,REGULAR
,144.5249634,115.4688492,13112,444.9604574,,0.981620812,1.201611376,,,0.739495798,13357.5,REGULAR
,143.6562042,113.9090652,12945,463.5878739,,0.975692482,1.321150266,,,0.751393081,13267.5,REGULAR
275.7756348,152.1290283,,31975,711.6711353,0.535314351,0.99181116,1.260486754,1.812774576,0.834081939,0.789467187,32239,REGULAR
274.2115479,151.8644104,,31787.5,711.0853475,0.5382636,0.991917994,1.265835358,1.805634033,0.832635035,0.784837786,32046.5,REGULAR
273.9971008,151.6168365,,31824.5,709.9137744,0.539733995,0.992422234,1.260200804,1.807168037,0.832947533,0.785751321,32067.5,REGULAR
274.6917114,152.2727509,,32045,711.3279889,0.54072853,0.992889123,1.256520721,1.803945288,0.832289955,0.788198544,32274.5,REGULAR
247.9550018,138.8017273,,26310,645.0437179,0.544860369,0.992081448,1.258483679,1.786397091,0.828637246,0.786312014,26520,REGULAR
247.9825439,138.6024017,,26242.5,644.8010765,0.543341782,0.992286314,1.260771659,1.78916484,0.829221588,0.787590036,26446.5,REGULAR
246.9015808,138.7761536,,26255.5,644.4579316,0.548381343,0.991859016,1.258806535,1.779135496,0.827089165,0.784683204,26471,REGULAR
248.9532776,139.5520172,,26593.5,647.6295044,0.546323549,0.991906156,1.255069827,1.783946105,0.828117162,0.791473214,26810.5,REGULAR
264.7744751,,115.8272095,23383,664.5584364,0.42467639,0.980131618,1.502990576,,,0.751333462,23857,REGULAR
271.1229248,,117.5818253,24468,675.0437188,0.42381479,0.985917196,1.48202478,,,0.762337986,24817.5,REGULAR
269.3121033,,118.0054321,24392.5,681.6295041,0.428207913,0.980268049,1.515760492,,,0.741143048,24883.5,REGULAR
267.2264099,,119.1158524,24394,680.5584363,0.434945041,0.982045089,1.51090779,,,0.756426556,24840,REGULAR
260.5353394,,119.0537262,24182,718.4995611,0.453595832,0.97608428,1.698833958,,,0.771208062,24774.5,REGULAR
271.4804077,,120.6369705,25018,684.21529,0.432200954,0.982909677,1.489097374,,,0.776618861,25453,REGULAR
267.8733215,,123.5642471,25547.5,724.6000674,0.453314489,0.97448172,1.635454508,,,0.764986825,26216.5,REGULAR
266.3881836,,123.2110367,25320,732.3574263,0.454301224,0.978191582,1.685670219,,,0.766506221,25884.5,REGULAR
,148.5623779,105.6549911,12262,444.2741642,,0.97445067,1.280946352,,,0.701086335,12583.5,REGULAR
,151.8378601,107.0762634,12681,450.2741652,,0.976250048,1.272303415,,,0.705205205,12989.5,REGULAR
,151.5749969,107.148407,12689,447.445738,,0.977317364,1.2555774,,,0.712065095,12983.5,REGULAR
,152.1173553,107.5067596,12749,449.9310192,,0.978997888,1.263589143,,,0.708986765,13022.5,REGULAR
,164.5521851,119.1916962,15431.5,479.8305153,,0.989198718,1.187292489,,,0.744045323,15600,REGULAR
,166.7360229,120.0096664,15754.5,489.0020872,,0.986660404,1.207833128,,,0.74468236,15967.5,REGULAR
,165.3574677,117.7925797,15321.5,480.1736599,,0.987878397,1.197527558,,,0.751053922,15509.5,REGULAR
,167.6368713,119.4037628,15710.5,483.8305151,,0.988454763,1.185732273,,,0.748689478,15894,REGULAR
234.5336609,153.3392639,,27806,654.0142794,0.643632954,0.988201009,1.224125877,1.529508196,0.756663143,0.773398604,28138,REGULAR
237.0345917,155.7162628,,28634,662.0142801,0.648886413,0.988965065,1.217987498,1.522221169,0.753947425,0.776241596,28953.5,REGULAR
238.7348633,156.4803467,,28721.5,667.0853478,0.641631306,0.987892755,1.232951013,1.525653977,0.755232824,0.770426502,29073.5,REGULAR
239.5835419,156.5572662,,29031.5,668.2569199,0.643969995,0.987281291,1.224073764,1.530325277,0.756964633,0.773905046,29405.5,REGULAR
229.8686829,153.5405884,,27196,672.8427083,0.65532319,0.981627865,1.324683735,1.497119982,0.744206927,0.772833191,27705,REGULAR
234.1546173,153.1788025,,27767.5,679.5706288,0.644824377,0.97821109,1.323495765,1.528635905,0.756340615,0.773855972,28386,REGULAR
236.3292847,154.8567963,,28173.5,668.6000649,0.642267344,0.984725887,1.262647613,1.526115033,0.755404638,0.770167573,28610.5,REGULAR
235.4558716,156.1250305,,28172,673.185853,0.647006656,0.982527116,1.280095638,1.508123783,0.748552484,0.780063685,28673,REGULAR
212.4770203,,107.5262222,17720,570.6173111,0.499746662,0.973252046,1.462232069,,,0.749481876,18207,REGULAR
212.4570618,,111.8308258,18675.5,618.6589425,0.526793023,0.975298326,1.630874295,,,0.757934253,19148.5,REGULAR
215.3122101,,110.8983002,18540,604.416301,0.509193124,0.960124288,1.568024137,,,0.711407851,19310,REGULAR
210.2706909,,108.9446487,17969,599.4457382,0.517459714,0.975356891,1.591350999,,,0.759692217,18423,REGULAR
238.1647186,,113.4433289,21103.5,628.1147847,0.473706948,0.973476025,1.487694233,,,0.724061621,21678.5,REGULAR
238.5295715,,113.3275986,21236,623.0437165,0.475224015,0.975919118,1.454636431,,,0.734555517,21760,REGULAR
237.31633,,114.417366,21337,622.7005711,0.482378818,0.979323006,1.446156543,,,0.741331388,21787.5,REGULAR
237.4899139,,113.5409927,21140,625.6711328,0.47722673,0.978477204,1.473592454,,,0.731234867,21605,REGULAR
,156.2769165,117.0623245,14440,516.5584362,,0.973669128,1.47048927,,,0.733739837,14830.5,REGULAR
,159.0615082,116.9654617,14564.5,478.6589413,,0.977188098,1.251834476,,,0.710463415,14904.5,REGULAR
,159.9201202,117.2444916,14722.5,471.4873693,,0.985474748,1.201568955,,,0.725424982,14939.5,REGULAR
,158.5174713,119.1535339,14808.5,526.4579309,,0.973538886,1.489383065,,,0.719417995,15211,REGULAR
,162.2139282,116.2125931,14740,476.4751757,,0.978849155,1.225669024,,,0.768188451,15058.5,REGULAR
,165.2112274,117.1164169,15135.5,478.516806,,0.983111948,1.203892625,,,0.755264471,15395.5,REGULAR
,166.7927551,119.3880157,15441.5,499.3452334,,0.970980318,1.284998047,,,0.742844085,15903,REGULAR
,167.8369446,119.9667664,15623,494.7594489,,0.978608788,1.246849104,,,0.741129032,15964.5,REGULAR
223.568222,145.8387756,,24903,619.8721446,0.634368546,0.989942757,1.227842633,1.532982028,0.757940778,0.775311333,25156,REGULAR
223.7135925,144.844223,,24776,616.5584385,0.630313439,0.990980541,1.220976867,1.544511668,0.762104674,0.783802594,25001.5,REGULAR
223.6780396,145.6382904,,24896.5,618.4579302,0.633580381,0.990590061,1.222565578,1.535846369,0.758986131,0.775108966,25133,REGULAR
224.3612518,145.8019409,,25018,623.3868635,0.632800768,0.990400032,1.236097819,1.538808403,0.760059505,0.773593074,25260.5,REGULAR
213.9571075,138.8267975,,22875.5,590.8010772,0.636249242,0.991590628,1.214233184,1.541180171,0.760913438,0.774495531,23069.5,REGULAR
213.8398743,138.9331207,,22888.5,587.6295068,0.637309027,0.992025138,1.200549286,1.539156921,0.760185293,0.774935672,23072.5,REGULAR
217.7559052,140.7302246,,23525.5,599.6295046,0.631697414,0.991277784,1.21623434,1.547328626,0.763104491,0.768932832,23732.5,REGULAR
216.7851105,140.481842,,23401.5,601.6295035,0.634008258,0.990246276,1.230848757,1.543153957,0.761620356,0.770191548,23632,REGULAR
204.0717163,,97.47814178,15558,530.132031,0.475661774,0.982445062,1.437488767,,,0.748844821,15836,REGULAR
202.1473694,,96.98959351,15201.5,519.0609626,0.473653089,0.984744445,1.410393922,,,0.768684264,15437,REGULAR
199.8306274,,95.63771057,14873.5,515.8893898,0.474241103,0.984055046,1.423934951,,,0.756343758,15114.5,REGULAR
197.3764801,,94.99127197,14554.5,505.4041097,0.475681881,0.98477621,1.396594681,,,0.76221524,14779.5,REGULAR
236.7179565,,106.2507782,19260,601.1025929,0.437626886,0.979180965,1.492901161,,,0.761114404,19669.5,REGULAR
239.2225494,,109.0431519,19995,625.1025932,0.444864037,0.97734438,1.555146576,,,0.754528302,20458.5,REGULAR
248.9765778,,111.1879807,20975.5,630.516807,0.430829521,0.980575943,1.508242412,,,0.766676414,21391,REGULAR
245.8835449,,111.8689194,21003.5,624.5168059,0.442326397,0.983862657,1.477701535,,,0.767699843,21348,REGULAR
,146.3903351,97.36750031,11155.5,422.8599523,,0.98152303,1.27554037,,,0.689846021,11365.5,REGULAR
,147.7358246,98.01119995,11324,424.2741653,,0.981835523,1.264979393,,,0.693532582,11533.5,REGULAR
,147.7953949,98.20736694,11351.5,423.6883795,,0.983154339,1.258432681,,,0.695216805,11546,REGULAR
,147.9280396,99.57790375,11591.5,427.2030981,,0.982996947,1.252908292,,,0.707661783,11792,REGULAR
,168.4695282,116.2036591,15232,479.7888848,,0.986209129,1.202634255,,,0.772413793,15445,REGULAR
,170.3323212,116.6993408,15417.5,481.2030987,,0.986751576,1.195179153,,,0.770605288,15624.5,REGULAR
,174.0953522,120.5694199,16148.5,492.5168061,,0.988068651,1.195363683,,,0.764607008,16343.5,REGULAR
,176.3945313,121.5208664,16606.5,499.3452344,,0.986573593,1.194851258,,,0.771032594,16832.5,REGULAR
259.4195862,159.9812012,,32241,723.9554048,0.609976492,0.987654699,1.293615653,1.621562935,0.787206896,0.754440154,32644,REGULAR
256.9718323,157.9553986,,31442,720.7838315,0.606246493,0.984577808,1.314891884,1.626863245,0.788776726,0.756453747,31934.5,REGULAR
255.058548,158.2984619,,31187,710.2985494,0.610385141,0.986586948,1.287355199,1.611250955,0.784098988,0.750318778,31611,REGULAR
254.4059296,158.1125793,,31119.5,711.712764,0.612192874,0.985324383,1.295290066,1.609017642,0.783416364,0.753316388,31583,REGULAR
301.6097107,178.0445862,,41315.5,855.5950131,0.578272436,0.979202711,1.409982142,1.694012254,0.807173332,0.764337514,42193,REGULAR
302.0308838,177.6886597,,41145.5,882.4234399,0.574288019,0.975451032,1.50598922,1.699775801,0.808633386,0.763764108,42181,REGULAR
294.8691101,174.9369354,,39792.5,835.1097323,0.582710422,0.982300448,1.394684585,1.685573772,0.805003699,0.761316676,40509.5,REGULAR
294.3032837,173.4510345,,39192.5,844.9087203,0.576133157,0.972313532,1.449461732,1.696751388,0.80786941,0.759250291,40308.5,REGULAR
266.5809631,,114.8770981,23734,691.3279866,0.425228918,0.977190382,1.602461023,,,0.742197761,24288,REGULAR
264.5365906,,114.3960648,23659,672.7005721,0.430462178,0.981375477,1.522079532,,,0.748939538,24108,REGULAR
265.3999939,,115.7320099,23840,675.8721443,0.430937763,0.977269466,1.52480034,,,0.748273697,24394.5,REGULAR
260.9086914,,113.0321655,23103,670.2152897,0.432117051,0.980061935,1.547214121,,,0.752418173,23573,REGULAR
247.0441132,,108.4732819,20672.5,653.4873683,0.431274818,0.972709093,1.643885368,,,0.757068044,21252.5,REGULAR
244.6185913,,108.1774979,20573,624.4163018,0.437752689,0.978525054,1.508137627,,,0.743109987,21024.5,REGULAR
244.7128448,,107.6405258,20275.5,631.830514,0.43109021,0.973076092,1.566822341,,,0.748615419,20836.5,REGULAR
241.3993378,,107.2545166,20185.5,615.3452328,0.441039494,0.980497401,1.492754212,,,0.745292424,20587,REGULAR
,190.6404266,127.8171158,19093,565.7300088,,0.976449229,1.333934165,,,0.734459148,19553.5,REGULAR
,192.6119385,129.7395935,19327.5,581.771639,,0.96991519,1.393540342,,,0.730442177,19927,REGULAR
,192.037323,129.6836853,19288,569.244728,,0.976953857,1.336906309,,,0.738155377,19743,REGULAR
,193.2622681,129.1547241,19450.5,562.3157946,,0.980293829,1.293659347,,,0.738607883,19841.5,REGULAR
,167.2136688,106.4867477,13978,544.7594471,,0.961215789,1.689486169,,,0.709111201,14542,REGULAR
,171.5116425,109.1327972,14703.5,573.6295042,,0.955890001,1.780870631,,,0.702072291,15382,REGULAR
,169.9851074,111.1482468,14643.5,571.1442223,,0.944345919,1.77270643,,,0.668836211,15506.5,REGULAR
,171.4886627,109.4395447,14783.5,567.144222,,0.958287418,1.731409891,,,0.694256598,15427,REGULAR
254.2737274,150.1721344,,29832.5,698.8843383,0.587485009,0.988256534,1.302900057,1.693215112,0.806970012,0.751827117,30187,REGULAR
252.7138672,148.6205444,,29178,688.2985499,0.581711288,0.989000932,1.29207679,1.700396592,0.808789607,0.756769374,29502.5,REGULAR
253.5267792,149.1893768,,29500.5,693.7127646,0.584375254,0.989269127,1.298135811,1.699362143,0.808529178,0.751222307,29820.5,REGULAR
252.4578857,147.6353302,,29052,677.955405,0.580374433,0.991891292,1.258972824,1.710009964,0.811183344,0.752486531,29289.5,REGULAR
221.3445282,133.9640198,,23066.5,600.1147852,0.59945176,0.990595005,1.242444757,1.652268486,0.796051786,0.761848928,23285.5,REGULAR
223.3341064,134.7543488,,23328.5,604.4579325,0.595506945,0.990678614,1.246336987,1.657342479,0.797457143,0.770502362,23548,REGULAR
223.9551849,135.2753754,,23548,604.7005726,0.597780718,0.991077441,1.235710874,1.655550275,0.79696251,0.768638203,23760,REGULAR
221.91745,134.7261047,,23189,601.5289994,0.599527671,0.991682169,1.241713075,1.64717484,0.794625368,0.765894904,23383.5,REGULAR
272.5532532,,112.1175842,23686.5,686.801077,0.405983395,0.979104663,1.584715035,,,0.732987777,24192,REGULAR
274.5558777,,109.7101212,23440.5,677.9726504,0.395927346,0.98145163,1.560441939,,,0.744804906,23883.5,REGULAR
274.3079529,,110.635643,23494,680.5584366,0.397548652,0.982580875,1.568787123,,,0.74650483,23910.5,REGULAR
273.2543945,,110.1319122,23454.5,681.6295038,0.39994658,0.982922639,1.576379278,,,0.738654615,23862,REGULAR
244.514801,,105.5689697,20082.5,704.2569208,0.427678667,0.959943596,1.965326035,,,0.723120409,20920.5,REGULAR
241.6380463,,105.2174301,19725,708.8427064,0.430126796,0.960344702,2.027089268,,,0.733816964,20539.5,REGULAR
247.6491852,,105.0295258,20031.5,694.457931,0.415862522,0.957345632,1.915881081,,,0.721284027,20924,REGULAR
241.1804657,,104.5296707,19544.5,667.9726496,0.4278095,0.961575361,1.816698813,,,0.735723697,20325.5,REGULAR
,154.0906219,100.3001404,12114.5,436.7178162,,0.984238534,1.252813605,,,0.7233401,12308.5,REGULAR
,156.4478149,102.0823212,12532,444.9604566,,0.982863417,1.257223772,,,0.725231481,12750.5,REGULAR
,158.3450623,102.7792969,12759.5,449.5462435,,0.983315351,1.260390804,,,0.722590327,12976,REGULAR
,158.1450958,104.9206619,13015,452.9604565,,0.984493192,1.254488091,,,0.723779335,13220,REGULAR
,205.9754791,126.200798,20481.5,571.7716397,,0.985303315,1.270204353,,,0.729840003,20787,REGULAR
,203.8198242,125.7689056,20216.5,567.2863579,,0.985329597,1.266743969,,,0.732800493,20517.5,REGULAR
,207.9853973,127.5802917,20869,578.01428,,0.985316336,1.273988867,,,0.731168103,21180,REGULAR
,203.3228302,125.4946213,20125,567.8721441,,0.984950447,1.275132686,,,0.729483834,20432.5,REGULAR
268.2080994,156.5985413,,32675.5,733.3696193,0.578347128,0.983609272,1.309826352,1.712711352,0.811847494,0.773695925,33220,REGULAR
269.4375916,159.480423,,33093,763.8132685,0.580403313,0.975633485,1.402905421,1.689471263,0.806010556,0.75194274,33919.5,REGULAR
270.2799377,158.6364441,,32774,761.1269773,0.571231236,0.976041217,1.40661394,1.703769517,0.809634891,0.766266863,33578.5,REGULAR
268.0505066,158.8421478,,32867.5,770.5411919,0.582429717,0.978388676,1.437524268,1.687527588,0.805509467,0.77331655,33593.5,REGULAR
297.993988,167.5103302,,38391,837.5533836,0.550458445,0.973896499,1.454071312,1.778958872,0.827051238,0.739084399,39420,REGULAR
269.675293,149.0402679,,30957,754.6416954,0.541984252,0.974072559,1.463904895,1.809412293,0.833403079,0.762131022,31781,REGULAR
271.4256592,151.4097748,,31760,743.6711346,0.548894413,0.978224043,1.385707258,1.792656119,0.829954246,0.762069296,32467,REGULAR
276.4118652,152.6974945,,32573.5,744.8843375,0.542826675,0.97887398,1.35551209,1.810192539,0.833561001,0.74840318,33276.5,REGULAR
260.0760803,,107.9422226,21627,696.9015819,0.407104194,0.966073303,1.787050216,,,0.738022113,22386.5,REGULAR
260.6328125,,107.9315262,21475,690.2152902,0.402517818,0.961926092,1.765330868,,,0.714452059,22325,REGULAR
264.3529663,,106.7156754,21904.5,658.0315248,0.399093897,0.976854639,1.573077763,,,0.763861766,22423.5,REGULAR
265.0319214,,107.3086929,21817.5,659.3452327,0.395474725,0.973712985,1.585662999,,,0.75945071,22406.5,REGULAR
336.2565918,,126.5210648,33044.5,823.5706286,0.372106872,0.981655873,1.633400374,,,0.770627332,33662,REGULAR
335.3147583,,128.3735046,33305.5,857.3696185,0.377155755,0.969620659,1.75634714,,,0.728849352,34349,REGULAR
337.7120667,,127.574646,33457,847.126979,0.373511483,0.974797506,1.706868903,,,0.757854441,34322,REGULAR
333.3622131,,128.5082397,33097.5,842.6000664,0.379203702,0.975852461,1.707017303,,,0.77186334,33916.5,REGULAR
,145.0183716,94.50422668,10715.5,417.2619735,,0.976355353,1.292990431,,,0.726425327,10975,REGULAR
,145.7703552,94.6669693,10789.5,438.0904,,0.962789453,1.415520911,,,0.726565657,11206.5,REGULAR
,147.1865692,94.56562042,10905.5,425.4041075,,0.970456062,1.320528904,,,0.736957697,11237.5,REGULAR
,147.8439636,94.17378998,10869.5,421.6051185,,0.97510541,1.301344613,,,0.747044674,11147,REGULAR
,207.8873596,124.0475845,20031,583.5289987,,0.97266194,1.352733956,,,0.724081839,20594,REGULAR
,204.0967255,121.4573059,19244.5,556.5168065,,0.983342275,1.280678364,,,0.773244134,19570.5,REGULAR
,199.0518951,118.3865662,18273,544.7594458,,0.979811791,1.292378786,,,0.762709742,18649.5,REGULAR
,197.9927826,118.3985672,18155.5,542.1736605,,0.980106888,1.288423841,,,0.757805326,18524,REGULAR
248.8598022,142.4459686,,27517.5,663.0853477,0.565730496,0.99030122,1.271510712,1.747047001,0.819978413,0.76522525,27787,REGULAR
247.3170624,142.5623932,,27545,669.813271,0.5733829,0.988055097,1.29614878,1.734798756,0.817142485,0.762913724,27878,REGULAR
248.501297,142.660965,,27573,663.3279891,0.568508313,0.99016052,1.269880226,1.741901136,0.818795433,0.76368924,27847,REGULAR
250.5623474,142.3480988,,27671,666.49956,0.561181512,0.990301338,1.277512081,1.760208599,0.822949532,0.766403545,27942,REGULAR
288.5395203,156.6098328,,34929,767.9554046,0.534177585,0.988118476,1.343618535,1.842409989,0.839883085,0.7729707,35349,REGULAR
285.692749,161.231308,,35755,883.6955193,0.557761412,0.967947156,1.738035567,1.771943381,0.825534183,0.760550498,36939,REGULAR
287.8235168,161.5374603,,35993,925.0092281,0.553191648,0.967918034,1.891752081,1.781775671,0.827654543,0.763000021,37186,REGULAR
295.8555603,161.333374,,36805.5,781.3696179,0.535381511,0.988783816,1.320050224,1.833814994,0.838233624,0.77540766,37223,REGULAR
246.0830231,,87.79854584,16644,591.6467497,0.349948808,0.976645934,1.673622073,,,0.765734266,17042,REGULAR
246.4308472,,87.2347641,16572,585.6467481,0.34745207,0.983705814,1.646973774,,,0.762421789,16846.5,REGULAR
248.7107544,,87.23908997,16739,588.9604567,0.344548607,0.981759531,1.649046494,,,0.752314607,17050,REGULAR
251.7275696,,87.7276001,16877,592.475177,0.339112504,0.981420638,1.655141791,,,0.773322947,17196.5,REGULAR
227.6275787,,78.19724274,13671,531.0193337,0.33593917,0.985901273,1.641385224,,,0.765710765,13866.5,REGULAR
227.3165283,,78.75937653,13839,536.6761875,0.340998759,0.98358209,1.656189697,,,0.75540393,14070,REGULAR
227.0052032,,78.89881134,13860,538.6761872,0.342453591,0.984969619,1.666028631,,,0.762795817,14071.5,REGULAR
225.5415497,,78.91829681,13814,535.5046133,0.345761354,0.984253652,1.651950834,,,0.757346491,14035,REGULAR
,190.7320557,113.184967,16844,524.901583,,0.983763579,1.301669318,,,0.728294708,17122,REGULAR
,193.6809998,116.2764816,17643,533.3868635,,0.985504818,1.283223584,,,0.729049587,17902.5,REGULAR
,198.2614136,119.030777,18417,550.2152909,,0.98397179,1.308086788,,,0.728059772,18717,REGULAR
,199.1927032,118.7376938,18463,547.3868635,,0.984457064,1.291447059,,,0.733473701,18754.5,REGULAR
,182.0962982,110.143425,15451.5,502.5168066,,0.98254483,1.300530891,,,0.745728764,15726,REGULAR
,181.1815796,109.2335358,15445.5,500.1736598,,0.982788241,1.288931384,,,0.745439189,15716,REGULAR
,181.558197,111.1234207,15726.5,506.5168068,,0.982353676,1.298212473,,,0.748239604,16009,REGULAR
,183.9853058,110.6744766,15679,501.5878735,,0.984243566,1.276926302,,,0.745979637,15930,REGULAR
237.5809631,158.9315186,,29295,678.1564142,0.660815687,0.98619761,1.249270202,1.494863733,0.743300839,0.759803922,29705,REGULAR
231.7611084,156.6098175,,28217,670.1564146,0.668867106,0.983787741,1.26657717,1.479863217,0.737141766,0.761654115,28682,REGULAR
231.9512329,157.4521027,,28243,666.9848417,0.668386353,0.984986137,1.253462189,1.473154242,0.734308828,0.759097995,28673.5,REGULAR
229.2091522,156.7599792,,27913.5,656.742201,0.676488634,0.986098845,1.229605195,1.462166258,0.729560055,0.758230564,28307,REGULAR
220.1859283,145.9784241,,24722.5,621.2863578,0.64926708,0.986906449,1.242457052,1.508345701,0.748638889,0.766256509,25050.5,REGULAR
221.1246338,145.5581055,,24774.5,627.4284933,0.645120382,0.98697289,1.264485089,1.51915026,0.752788268,0.764361965,25101.5,REGULAR
222.3583832,147.6359711,,25112.5,628.6000663,0.646685396,0.985751016,1.252128876,1.506126058,0.747772488,0.766092129,25475.5,REGULAR
219.7781219,144.9410858,,24457.5,618.4579312,0.644693461,0.985315446,1.244510028,1.516327277,0.751714884,0.766716825,24822,REGULAR
213.036087,,115.8300171,19133,577.7300084,0.536768272,0.978119728,1.388215588,,,0.730825057,19561,REGULAR
212.2011719,,116.2694321,19266.5,576.6589415,0.544775276,0.98235819,1.373489583,,,0.738802822,19612.5,REGULAR
216.7611237,,114.5130234,19319,585.0437164,0.523518428,0.973887181,1.409879942,,,0.731281702,19837,REGULAR
212.868927,,116.4966583,19354.5,587.1442221,0.543835474,0.976291962,1.417417409,,,0.723262332,19824.5,REGULAR
193.0118866,,104.0346909,15715,517.1025923,0.537101534,0.978975238,1.354032787,,,0.738035974,16052.5,REGULAR
197.1577301,,105.9433212,16425,533.93102,0.53800694,0.980275134,1.381195211,,,0.724845543,16755.5,REGULAR
195.877533,,106.2956848,16296.5,529.8305142,0.540798164,0.978739377,1.370786215,,,0.713257178,16650.5,REGULAR
197.6199646,,105.3286514,16288,529.1025921,0.531026562,0.981944235,1.367735608,,,0.735682023,16587.5,REGULAR
,133.6691742,105.3844299,11041,403.1614678,,0.986287909,1.171493171,,,0.754785343,11194.5,REGULAR
